system,pid,parentpid,priority,prioritystr,sessionid,ownersid,ownername,ownerdomain,cmdline,threadinjected,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256,Machine,MachineStr,NumberOfSections,TimeDateStamp,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,CharacteristicsStr,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,MemAddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubSystemVersion,MinorSubSystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,SubsystemStr,DllCharacteristics,DllCharacteristicsStr,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,peid,importcount,exportcount,anomalies,CodeEntropy
"CrowdResponse","0","","","","","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","4","0","0","0","0","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","7224","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca","FALSE","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\","ShellExperienceHost.exe","2271544","0x20","ARCHIVE","2018-09-15T07:28:58Z","2023-10-06T17:44:01Z","2018-09-15T07:28:58Z","Microsoft Corporation","Windows Shell Experience Host","10.0.17763.1 (WinBuild.160101.0800)","ShellExperienceHost","&#169; Microsoft Corporation. All rights reserved.","ShellExperienceHost.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","78ac970d7765fd11580ff67df518197b","afc9c799e05b8c6309b58ea96a84f3140e47f5cc","fac55fcea6448a425f833806f1a31c4aa9fd839dc98b5200d94e926d0e5f3bfd","0x8664","AMD64","7","2018-09-15T04:34:32Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x130400","0x102000","0x0","0x15840","0x140015840","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x236000","0x400","0x22c460","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8570400004883c428e902000000cccc48895c24","221","","zero_icons|non_standard_build|contain_eof_data","76.281928"
"CrowdResponse","12112","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca","FALSE","C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\","SearchUI.exe","12079928","0x20","ARCHIVE","2019-03-12T06:33:19Z","2023-10-06T17:44:01Z","2019-03-12T06:33:19Z","Microsoft Corporation","Search and Cortana application","10.0.17763.348 (WinBuild.160101.0800)","SearchUI","&#169; Microsoft Corporation. All rights reserved.","SearchUI.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.348","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","aeb8abe6768f841f20781f79af0605c2","bf715a72b55050c2dc7249f27d4993a5d823e7b3","e5e4a1a9c4bff511e20e4186fe79f0055afb7cea0e80910ba1e4f772d94362e7","0x8664","AMD64","7","2019-02-25T09:08:19Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x685a00","0x50ce00","0x0","0x1201b0","0x1401201b0","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0xb97000","0x400","0xb8643d","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8eb0500004883c428e97afeffffcccc40534883","432","2","zero_icons|non_standard_build|contain_eof_data","78.135224"
"CrowdResponse","12164","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","99688","0x20","ARCHIVE","2018-09-15T07:28:29Z","2023-10-06T17:44:01Z","2018-09-15T07:28:29Z","Microsoft Corporation","Runtime Broker","10.0.17763.1 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2879bf3f6f6ce63477135f7c061b14f3","ee8fdece70d4d64d2c422e3f6861e066e85bd139","3f82d416fbee431b0ae798078f9c354711577f48b38901788c784a5ec0dd13b3","0x8664","AMD64","8","1946-09-13T15:55:04Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xd800","0x9000","0x200","0x5c50","0x140005c50","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x219be","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e81f0500004883c428e96efeffffcccccccccccc","164","","zero_icons|non_standard_build|contain_eof_data","77.176274"
"CrowdResponse","2612","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","99688","0x20","ARCHIVE","2018-09-15T07:28:29Z","2023-10-06T17:45:13Z","2018-09-15T07:28:29Z","Microsoft Corporation","Runtime Broker","10.0.17763.1 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2879bf3f6f6ce63477135f7c061b14f3","ee8fdece70d4d64d2c422e3f6861e066e85bd139","3f82d416fbee431b0ae798078f9c354711577f48b38901788c784a5ec0dd13b3","0x8664","AMD64","8","1946-09-13T15:55:04Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xd800","0x9000","0x200","0x5c50","0x140005c50","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x219be","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e81f0500004883c428e96efeffffcccccccccccc","164","","zero_icons|non_standard_build|contain_eof_data","77.176274"
"CrowdResponse","5284","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\SkypeHelper.exe"" -ServerName:SkypeHelper","FALSE","C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\","SkypeHelper.exe","144384","0x20","ARCHIVE","2018-09-15T17:42:33Z","2023-10-06T17:44:01Z","2018-09-15T17:42:33Z","","","","","","","","","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","280b5dc95936c19d63e32449be9a5c0b","b007286e5940767d9044fecf346c9ae0c2426961","8806965f3867372bf3a6d59c470641a65def4488c7ecc2047a27267655807f89","0x8664","AMD64","6","2018-08-29T01:23:44Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xe","0x10400","0x13400","0x0","0xb944","0x14000b944","0x1000","","0x140000000","0x1000","0x200","0x6","0x2","0x0","0x0","0x0","0x0","0x0","0x29000","0x400","0x0","0x2","WINDOWS_GUI","0x9160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8130300004883c428e97afeffffcccc48894c24","114","","zero_icons|checksum_mismatch|checksum_is_zero|not_microsoft|non_standard_build","75.923891"
"CrowdResponse","280","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\Skype4Life.exe"" -ServerName:App.AppX64x9g84fa7t8p61fs4y1yn2382gbgrbb.mca","FALSE","C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\","Skype4Life.exe","18432","0x20","ARCHIVE","2018-09-15T17:42:33Z","2023-10-06T17:44:01Z","2018-09-15T17:42:33Z","Microsoft Corporation","SkypeApp","8.26.0.95","Skype4Life.exe","&#169; Microsoft Corporation. All rights reserved.","Skype4Life.exe","Microsoft Skype","8.26.0.95","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","ba20df8ddf92a8cd6e1721ca04f54a47","50ed47d8124fe691a8c52cf24cfaab437e4af32f","18ee24388932ea9a2f68a6c1b7b1dec031f8c9f60a919b906cea7a79eec0e9ee","0x8664","AMD64","4","2018-08-29T01:26:56Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xb","0x0","0x200","0x3b5e","0x0","0x4600","0x180004600","0x7000","","0x180000000","0x1000","0x200","0x6","0x2","0x0","0x0","0x0","0x0","0x0","0x8000","0x600","0x0","0x2","WINDOWS_GUI","0x9160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x0","0x0","0x0","Unknown: ff2502b0ffffcccc00000000000000000000000000000000","1","","zero_icons|checksum_mismatch|checksum_is_zero|non_standard_build","1.872462"
"CrowdResponse","12704","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhone.exe"" -ServerName:App.AppX9yct9q388jvt4h7y0gn06smzkxcsnt8m.mca","FALSE","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\","YourPhone.exe","24576","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-10-06T17:44:01Z","2023-09-04T09:50:09Z","Microsoft Corporation","YourPhone","1.21062.152.0","YourPhone.exe","&#169; Microsoft Corporation.  All rights reserved.","YourPhone.exe","Microsoft Your Phone","1.21062.152.0","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","b330380651af743676c7a5238e6102ce","9fa6b8bebf62a004ff632b0fd4794b215d1f5552","32e60b6494f872f9c6d21635a4032bc943d130f1e2eb780d7705a6b10649a9d2","0x8664","AMD64","4","2021-08-09T21:25:08Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xb","0x0","0x200","0x52de","0x0","0x5e00","0x180005e00","0x9000","","0x180000000","0x1000","0x200","0x6","0x2","0x0","0x0","0x0","0x0","0x0","0xa000","0x600","0x0","0x2","WINDOWS_GUI","0x9160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x0","0x0","0x0","Unknown: ff250290ffffcccc00000000000000000000000000000000","1","","zero_icons|checksum_mismatch|checksum_is_zero|non_standard_build","1.872462"
"CrowdResponse","11168","1428","128","HIGH_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""ctfmon.exe""","FALSE","C:\Windows\System32\","ctfmon.exe","10752","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:44:01Z","2018-09-15T07:28:45Z","Microsoft Corporation","CTF Loader","10.0.17763.1 (WinBuild.160101.0800)","CTFMON","&#169; Microsoft Corporation. All rights reserved.","CTFMON.EXE.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","afe653ccc2592633c22dd5da4124ab59","65597164f3bfc193eac140a8bca7eaa3fce8a92c","2d88ab60714d7caa53b06653cdd31e14093121cebf3bb7eb7ca0f1b9f04a3a8a","0x8664","AMD64","6","2008-11-19T07:37:14Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xa00","0x2000","0x0","0x5a0","0x1400005a0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x7000","0x400","0xf794","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8ab0400004883c428e906000000cccccccccccc","34","","non_standard_build","69.975717"
"CrowdResponse","9376","1428","128","HIGH_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","/QuitInfo:00000000000003EC;00000000000003DC;  ","FALSE","C:\Program Files\Common Files\microsoft shared\ink\","TabTip.exe","418576","0x20","ARCHIVE","2018-09-15T07:29:22Z","2023-10-06T17:44:01Z","2018-09-15T07:29:22Z","Microsoft Corporation","Touch Keyboard and Handwriting Panel","10.0.17763.1 (WinBuild.160101.0800)","TabTip.exe","&#169; Microsoft Corporation. All rights reserved.","TabTip.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","19c4ce79a016457d3a70ea5b9d9091db","3c3b8444959d058aa1f1ea343b683e769b5eb2f4","d3759e806ba36ffb9ff01cffd91eb4d1102ac7eee8dd22275c443ebc22cfa939","0x8664","AMD64","8","2021-11-12T13:17:49Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x42a00","0x21600","0x200","0xe640","0x14000e640","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x6a000","0x400","0x68d1e","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e83b0800004883c428e97efdffffcccccccccccc","223","","non_standard_build|contain_eof_data","79.079081"
"CrowdResponse","9744","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","99688","0x20","ARCHIVE","2018-09-15T07:28:29Z","2023-10-06T17:45:13Z","2018-09-15T07:28:29Z","Microsoft Corporation","Runtime Broker","10.0.17763.1 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2879bf3f6f6ce63477135f7c061b14f3","ee8fdece70d4d64d2c422e3f6861e066e85bd139","3f82d416fbee431b0ae798078f9c354711577f48b38901788c784a5ec0dd13b3","0x8664","AMD64","8","1946-09-13T15:55:04Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xd800","0x9000","0x200","0x5c50","0x140005c50","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x219be","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e81f0500004883c428e96efeffffcccccccccccc","164","","zero_icons|non_standard_build|contain_eof_data","77.176274"
"CrowdResponse","14180","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","99688","0x20","ARCHIVE","2018-09-15T07:28:29Z","2023-10-06T17:45:13Z","2018-09-15T07:28:29Z","Microsoft Corporation","Runtime Broker","10.0.17763.1 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2879bf3f6f6ce63477135f7c061b14f3","ee8fdece70d4d64d2c422e3f6861e066e85bd139","3f82d416fbee431b0ae798078f9c354711577f48b38901788c784a5ec0dd13b3","0x8664","AMD64","8","1946-09-13T15:55:04Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xd800","0x9000","0x200","0x5c50","0x140005c50","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x219be","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e81f0500004883c428e96efeffffcccccccccccc","164","","zero_icons|non_standard_build|contain_eof_data","77.176274"
"CrowdResponse","12332","624","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\svchost.exe -k UnistackSvcGroup","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","10332","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","99688","0x20","ARCHIVE","2018-09-15T07:28:29Z","2023-10-06T17:45:13Z","2018-09-15T07:28:29Z","Microsoft Corporation","Runtime Broker","10.0.17763.1 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2879bf3f6f6ce63477135f7c061b14f3","ee8fdece70d4d64d2c422e3f6861e066e85bd139","3f82d416fbee431b0ae798078f9c354711577f48b38901788c784a5ec0dd13b3","0x8664","AMD64","8","1946-09-13T15:55:04Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xd800","0x9000","0x200","0x5c50","0x140005c50","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x219be","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e81f0500004883c428e96efeffffcccccccccccc","164","","zero_icons|non_standard_build|contain_eof_data","77.176274"
"CrowdResponse","10184","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\System32\smartscreen.exe -Embedding","FALSE","C:\Windows\System32\","smartscreen.exe","2637312","0x20","ARCHIVE","2019-03-12T06:33:09Z","2023-10-06T17:44:01Z","2019-03-12T06:33:09Z","Microsoft Corporation","Windows Defender SmartScreen","10.0.17763.1 (WinBuild.160101.0800)","smartscreen.exe","&#169; Microsoft Corporation. All rights reserved.","smartscreen.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","7dfd2b02baea83ff2cb75094cc45eb42","cec281006b39a378fe221c73b59621d300b8f0eb","c31f8deb950d401377fd342d3bce363dda150d86f512eb1a5f6f34ceecb81d6c","0x8664","AMD64","7","1987-08-23T13:38:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x13f200","0x145c00","0x0","0x126040","0x140126040","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x28a000","0x400","0x28e29a","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8970900004883c428e95efeffffcccccccccccc","430","","zero_icons|non_standard_build","77.640298"
"CrowdResponse","9852","13872","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Windows\System32\SecurityHealthSystray.exe"" ","FALSE","C:\Windows\System32\","SecurityHealthSystray.exe","83968","0x20","ARCHIVE","2018-09-15T07:28:39Z","2023-10-06T17:44:35Z","2018-09-15T07:28:39Z","Microsoft Corporation","Windows Security notification icon","10.0.17763.1 (WinBuild.160101.0800)","SecurityHealthSystray","&#169; Microsoft Corporation. All rights reserved.","SecurityHealthSystray.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","09f3f2298dda6ebb57b12c530d35c52c","d7fc50dc0a08c9ec089e428a03606ee4a2e8c759","48f852164ef4747fcddff463034cad33167e341d241536b122ae74fc8841c941","0x8664","AMD64","6","1906-07-02T02:12:44Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5800","0xf400","0x0","0x4940","0x140004940","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x18000","0x400","0x18520","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8330500004883c428e95efeffffcccccccccccc","106","","non_standard_build","76.005816"
"CrowdResponse","3860","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-19","LOCAL SERVICE","NT AUTHORITY","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s NgcCtnrSvc","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:13Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","13932","13872","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Windows\System32\vm3dservice.exe"" -u","FALSE","C:\Windows\System32\","vm3dservice.exe","553488","0x20","ARCHIVE","2020-03-30T15:49:52Z","2023-10-06T17:44:35Z","2020-03-30T15:49:52Z","","","","","","","","","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","VMware, Inc.","Embedded","f74a89efbca9f0be2bfe99aae4a91068","f0032dfb7e5d67dd10568e61787a4a3032ff55f5","97bb6a53fe5f87da7e36810b592f9929a7159bf0596e11210bf81ff79dd73022","0x8664","AMD64","7","2019-10-25T10:05:07Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x10","0x65a00","0x1d200","0x0","0x3a00","0x140003a00","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x88000","0x400","0x9710b","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8df0900004883c428e9eefdffffcccccccccccc","139","","zero_icons|not_microsoft|non_standard_build|contain_eof_data","81.265066"
