Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
06/09/2037 18:00,"HKLM\System\CurrentControlSet\Services","ConsentUxUserSvc",enabled,"Services",System-wide,"ConsentUX: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\consentuxclient.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k DevicesFlow",EBD5C968ADCCE803DED93A1B7F6A62BC,75F12DFAEEECF6241B4AF22A4C2D62419EFA8E39,99A15C4D7255FDA569CAA8ABE3795C7D7BB90BF9,10A4376A0970A88F4B3181C8DAB6B38B8DA18C1C764F82270237EEF316FC4F3D,DD478D6F8C3473E68666A24C8DED8A508585ED11DF96F9AC022B157FFA4605F5,E179D69AAE07282E6AE24342D196E7CA
03/04/1932 22:00,"HKLM\System\CurrentControlSet\Services","ConsentUxUserSvc_2245187",enabled,"Services",System-wide,"ConsentUX_2245187: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.17763.1,"C:\Windows\system32\svchost.exe -k DevicesFlow",8A0A29438052FAED8A2532DA50455756,A1385CE20AD79F55DF235EFFD9780C31442AA234,68BF3DA91310A277BC971C25F7F7F60EAE921B70,A42A20DA16F83B8467DCED74AB028B58D5927D15D9D74C5C7B0D5C9DAC042CB2,7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,247B9220E5D9B720A82B2C8B5069AD69
04/04/2016 08:10,"HKLM\System\CurrentControlSet\Services","CoreMessagingRegistrar",enabled,"Services",System-wide,"CoreMessaging: Manages communication between system components.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\coremessaging.dll",10.0.17763.194,"%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p",2AE691E3E25CA8E5B6D0D89DD4F5C4E1,2237DE2485BE9A4421FFC20BDBA3E159244692F5,163C1C8058DDD9D661FCA84FDCE87A33940DA837,A63D32F198F8FB94BBF67E8A0479D872C07D750B56F334314FA1AB318CE15D2C,ACEFEF067FC983E6827C542FAF4CB4360CAFCEF556C76F53E53FFB3D66212033,1A5D60BD65A91E6090DA9E71ECC10DBD
01/08/1989 13:05,"HKLM\System\CurrentControlSet\Services","CryptSvc",enabled,"Services",System-wide,"Cryptographic Services: Provides three management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; and Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cryptsvc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k NetworkService -p",E8A9C2E4DCCFA92B197A5FC6D3B5249A,C28EE651D04828BE8596CB4C86F35574B45F7D73,A82083517F3DDDB08309BFDA5386B5CBF9527EA7,827FB4910435430B1748059ACEBA51DA7AB1D7DAB5E8447A45B1D830DCBCE03D,E6288151F398248D3B474701F26A8D5E5587DB632493559A1DE5277F15A43731,A91321F72177E2F2AE445EA598707C8A
29/04/1939 08:48,"HKLM\System\CurrentControlSet\Services","CscService",enabled,"Services",System-wide,"Offline Files: The Offline Files service performs maintenance activities on the Offline Files cache, responds to user logon and logoff events, implements the internals of the public API, and dispatches interesting events to those interested in Offline Files activities and changes in cache state.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cscsvc.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p",0837EDC0FA9710F51E197A124E8310F9,830398471E52D4EB05AFF278FCCEC013EEB068D3,5D8760A24226505822C5E91E670B6DAD34BC5A7E,C2DCE956BEAC5ECC2996EF54BE442FE2B03A5EB06868200B274263E635496997,79EA5E13A18EED41AC6E49F846B07EE68EA97F82777AAF7CCF7F6B5D926F4AC7,45A4C27B169C7BB28BED8593359278BA
16/02/1946 10:36,"HKLM\System\CurrentControlSet\Services","DcomLaunch",enabled,"Services",System-wide,"DCOM Server Process Launcher: The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\rpcss.dll",10.0.17763.348,"%SystemRoot%\system32\svchost.exe -k DcomLaunch -p",05197CDF0C771BC0B8C2D5F4A88E0055,9518FFE0EB544F67A9953456D162A97F81C9595A,FC9E82B42BA9027015C5820503E35FE5AB72CB70,641F40FD0940BFA05AD3D9809E9C5F571D60F77492B4CEEA196DA4838AE4AAAE,DAD8B566CF3B72D215DD0AD70EF2C12EB700939ECDB7AE20C75E1469D069FC52,CDDE2DEF2451F611C84C940EBA05883E
05/04/1950 10:38,"HKLM\System\CurrentControlSet\Services","defragsvc",enabled,"Services",System-wide,"Optimise drives: Helps the computer run more efficiently by optimising files on storage drives.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\defragsvc.dll",10.0.17763.194,"%SystemRoot%\system32\svchost.exe -k defragsvc",8F395843E09701426800B85222795184,DE733C02B8E55B79DC1A2FDE4D13209B49C2FED3,3ED2115A36EF7439FFE86641986E8054F1F3C245,312236EB951B07E28FF12FB2E2570DBA5CC8C146658BC882483CAFA497702CA4,7438CA3F72D158DD5A8D8CD130D9D8962CE8CEFA9CD9F1A824DCCD540D4213D3,79D2678221A3E537EE001C610322663D
02/08/1959 22:12,"HKLM\System\CurrentControlSet\Services","DeviceAssociationService",enabled,"Services",System-wide,"Device Association Service: Enables pairing between the system and wired or wireless devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\das.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",35A20D48D8A84AF8154B47CBCEACBCCC,E922EA862FD345B6E9E1420C22ECE3E03B499E2F,B2ED76EDE6B985054EE39B647672E1E0B17954DF,410E2EBEE2AB871435932B49A2824C32A8E98205AD186D42A41830BEAED7434E,C98B0EC44813B7B459E233C084FAE2ADA1507B01C236603625EDB3FBDB6B5C35,F3856B52530470D9C52D01D71F080220
05/07/1964 06:30,"HKLM\System\CurrentControlSet\Services","DeviceInstall",enabled,"Services",System-wide,"Device Install Service: Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\umpnpmgr.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k DcomLaunch -p",03BA8BB294CE2B52D9E8F64E94B4B402,1E81129C4035A573482ABFA570DE33A1D76E7A87,2EDC3C8C0EE3EECCD5A641F3E0A1CB5EFD50F1DB,5BB2226087EB2F0E3CB673F56D6DAE8A4CEDE214776E08598825149421AF7D60,A9E8217D7B1554A606D05510D5CE1DDE60944922A45401A8652F50218D4EC5CB,E10138ABBFD0907A6D5FBE97291962BB
15/02/2029 04:59,"HKLM\System\CurrentControlSet\Services","DevicePickerUserSvc",enabled,"Services",System-wide,"DevicePicker: This user service is used for managing the Miracast, DLNA and DIAL UI","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\windows.devices.picker.dll",10.0.17763.348,"%SystemRoot%\system32\svchost.exe -k DevicesFlow",17A0735ED1DC6FAB59C69A2851F8C4B3,F6AB26DE239712B4B02153463488626746F529F5,7B38E46B15F66FA221C5494E9E36A5BFCF6DE2C1,A2F8257060EA0AA7FD07B9BB2012F98C54BB5FE96E2818DC2C91B97ACA6BBAE9,C5CC882A605F621CDD9782F18D4786868A838D0326A5C62C2C1B3E9051673BC7,044060735A62573CD1B78DB0CF6F67E4
03/04/1932 22:00,"HKLM\System\CurrentControlSet\Services","DevicePickerUserSvc_2245187",enabled,"Services",System-wide,"DevicePicker_2245187: This user service is used for managing the Miracast, DLNA and DIAL UI","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.17763.1,"C:\Windows\system32\svchost.exe -k DevicesFlow",8A0A29438052FAED8A2532DA50455756,A1385CE20AD79F55DF235EFFD9780C31442AA234,68BF3DA91310A277BC971C25F7F7F60EAE921B70,A42A20DA16F83B8467DCED74AB028B58D5927D15D9D74C5C7B0D5C9DAC042CB2,7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,247B9220E5D9B720A82B2C8B5069AD69
20/10/1990 08:17,"HKLM\System\CurrentControlSet\Services","DevicesFlowUserSvc",enabled,"Services",System-wide,"DevicesFlow: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\devicesflowbroker.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k DevicesFlow",B11044B116BC28695B426DFFFB2BA728,36A9EDAB5D6995EF624891A820AF52A58107AE6A,2EAF69503B316B6B1D205E28F72C672874CB43B6,496B89298CEE2A323A2448F2CC906BEB31D63AE948448592CC28951D6B7869C2,C7F019634F5245C51A371691CFD4B996B64091766D401C755560D4B2F91408D0,97B0964AE63DED8DEA24C64DE9B6A7DA
03/04/1932 22:00,"HKLM\System\CurrentControlSet\Services","DevicesFlowUserSvc_2245187",enabled,"Services",System-wide,"DevicesFlow_2245187: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.17763.1,"C:\Windows\system32\svchost.exe -k DevicesFlow",8A0A29438052FAED8A2532DA50455756,A1385CE20AD79F55DF235EFFD9780C31442AA234,68BF3DA91310A277BC971C25F7F7F60EAE921B70,A42A20DA16F83B8467DCED74AB028B58D5927D15D9D74C5C7B0D5C9DAC042CB2,7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,247B9220E5D9B720A82B2C8B5069AD69
18/12/1909 14:54,"HKLM\System\CurrentControlSet\Services","DevQueryBroker",enabled,"Services",System-wide,"DevQuery Background Discovery Broker: Enables apps to discover devices with a backgroud task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\devquerybroker.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",D3FB829B5D8A01790661A17D19626290,1D9B16BA1519D86F1464596E2F55D1578CC08586,978B1503D61E8124D73A4A6F4326E6DE0C1EEA5C,353B809374E767499A47FE6D415DD60049D660FA59F9465A4A7368EBE6E5962F,38F4FEA427636CE24D2E16B2F8065AD7B244640CF5A6B8F562F5A64BF8956A8F,B4C8E5B3FB189BCE921DB4AB5C4A3633
25/03/2010 06:52,"HKLM\System\CurrentControlSet\Services","Dhcp",enabled,"Services",System-wide,"DHCP Client: Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dhcpcore.dll",10.0.17763.379,"%SystemRoot%\system32\dhcpcore.dll",986581EBAA4A3F6C88E533508BFB9D03,E2595ADF63407A937E46120FEB4AE707CD7008A7,C45B4683D2A6591E7519E3ED7626906B1E820A2F,11CE1C8871429B21E6EC814E72154BEF68E4D710A043C4F8B9C49D082802ACD1,36A99843F36767A7B7C3295114DAF3A6E58355C72F5C93365CC6BF87B8107F2F,234751BCB739FD6C5F7090CED7D424E0
20/09/1924 23:08,"HKLM\System\CurrentControlSet\Services","diagnosticshub.standardcollector.service",enabled,"Services",System-wide,"Microsoft (R) Diagnostics Hub Standard Collector Service: Diagnostics Hub Standard Collector Service. When running, this service collects real time ETW events and processes them.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\diagsvcs\diagnosticshub.standardcollector.service.exe",11.0.17763.1,"%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe",B6A55F43F2C7D6F90D69FC63FFE08310,C710B33FCB9C2131C1E25846588E2F2065C1AD3F,A5ACDB49AA94EE6C6E1E1A4EE9BF4787D01BA3CA,902E2B326B0F497AB961327615A3EF121454799B92E2D77A590AE1C3750F8A05,010CD530CDDFE5F993DBA923D7D8CACCADAD82A7B4D4434FB5728603EC72FE14,70C0C680A07469D2A372362DE29CFC53
28/02/1906 07:05,"HKLM\System\CurrentControlSet\Services","diagsvc",enabled,"Services",System-wide,"Diagnostic Execution Service: Executes diagnostic actions for troubleshooting support","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\diagsvc.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k diagnostics",F7AD25F7667C1B5C1D681A48AED0FF0F,12E249C9E0F886D3808DE9E94B5DDA35DD33A256,251FB43C62C3BCD4E446450D9B353133A74C8999,E57DAD6DC0DB82F78F3BF1398502F3CF338451DF52602B6995C4E8261FFA35A0,C48A57E6939885F387EA31B2239B30DD18104C786EB4D94F435E39F6E380685C,A36CEB29BB08A89E5446A09DFA0BD741
12/11/1947 13:57,"HKLM\System\CurrentControlSet\Services","DiagTrack",enabled,"Services",System-wide,"Connected User Experiences and Telemetry: The Connected User Experiences and Telemetry service enables features that support in-application and connected user experiences. Additionally, this service manages the event driven collection and transmission of diagnostic and usage information (used to improve the experience and quality of the Windows Platform) when the diagnostics and usage privacy option settings are enabled under Feedback and Diagnostics.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\diagtrack.dll",10.0.17763.292,"%SystemRoot%\System32\svchost.exe -k utcsvc -p",56DCE2461219AB093011DFCDA07C5414,2DDDB7AF7F2D28A2B2A7AEF096C92CFDEAA189DC,098D71BE79C5977D2C123C40DECA49482E00DC2C,BE8731E19CC5629A3A218A02E1AC28C624FF4C9D8613254E0C643D4297E852E7,DAD743ECB4348C24A613F0082C5B399D69CCAB7683E443E398E11B90BAC1F3C7,648E3E55DB042BEFAB608852BA9288BC
29/03/1906 22:14,"HKLM\System\CurrentControlSet\Services","DisplayEnhancementService",enabled,"Services",System-wide,"Display Enhancement Service: A service for managing display enhancement such as brightness control.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\microsoft.graphics.display.displayenhancementservice.dll",10.0.17763.292,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",A6E712C93D34E8AA5255C0ED324CB8C6,B2E6FBF7224F0ABF994838D784EA0248887C3DD0,4B88F9210A17F1D4A97BEC1D865E44E642322136,5A4852CBFE214B70A3F792F90E187FD7B8E5D9D8A4FC5D46EFE40721349DDBE5,505EE029AE0BFC5E17A2A854CAED5F69A02BB35AF6C5203789CA8454E1CAEDFC,FE50ADDDEE974AAD94A59AAA3BE57747
22/09/1992 20:19,"HKLM\System\CurrentControlSet\Services","DmEnrollmentSvc",enabled,"Services",System-wide,"Device Management Enrollment Service: Performs Device Enrollment Activities for Device Management","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\windows.internal.management.dll",10.0.17763.168,"%systemroot%\system32\svchost.exe -k netsvcs -p",3E07E4194A4AB407AF3B0538D5AF2066,675A86DF0D61D5AF22BF94D20AA50A2193F23AC7,0B34761A38649B8FDC138CC97BF46C290EDD8037,2053131C155A42D88AAEE16F01CB7CA8D56681394F1973FFD50D2A9FD6B87393,3A95E6C9C4FD33F6CCDA9BE806A883D54FE9044B6A9200D0FAA84860B5EDFFEC,BE8E6C709B4A5895C3183BB1F1A7413E
29/12/1961 18:21,"HKLM\System\CurrentControlSet\Services","dmwappushservice",enabled,"Services",System-wide,"Device Management Wireless Application Protocol (WAP) Push message Routing Service: Routes Wireless Application Protocol (WAP) Push messages received by the device and synchronizes Device Management sessions","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dmwappushsvc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k netsvcs -p",18286E4DF795E502905EC5218E5726F8,61F48BFB61E34551110FFA706C5E13710C951684,DF98280E237FDA6238E356B75C3C47C6AEF9F2BF,DDFA1C9808EB57B5A01991817E413036BA8EE7A266E19D738881452B947D24A0,ED78F342355B2D57826BE03CA306F2E36A0C770065043881C44997BC61455458,EE4A00F5EBEACB1A5A85E170FDD19BA7
25/01/1905 12:10,"HKLM\System\CurrentControlSet\Services","Dnscache",enabled,"Services",System-wide,"DNS Client: The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dnsrslvr.dll",10.0.17763.292,"%SystemRoot%\system32\svchost.exe -k NetworkService -p",C490626B2A30EF706D9181A1E5E69DA7,9595E5A9CE65CC13827606B5253AE36CD781F008,FA3139D72AD3880D14E2EFCFDE423EDAB12A8BCB,99EF03A82EC1A516E86774CD5013799CFEC06445368C170F2242B0D80E4E25C4,3AF182A27596316910B3226CC38D3519AE4D6FBA2248BA0B6B70B500E3810D19,7BA01F52E1F4AD45B30965DFA282C8AE
18/11/2017 14:54,"HKLM\System\CurrentControlSet\Services","DoSvc",enabled,"Services",System-wide,"Delivery Optimization: Performs content delivery optimization tasks","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dosvc.dll",10.0.17763.1,"%SystemRoot%\system32\dosvc.dll",B6D873CFAEFFA3A302FC1533B66055FB,BF7A0ACD5BE5FCC0AF4C7E9047EE95A251876C98,BD85482ACC83CDF7FA91E8440E6C18BA019853B1,F9752209E56A6BEE5BCDCAD225703008DE34825F74FDDA859111126AA8421E21,01089F8722515D637426114A7188E723DF061396AFDCE89CBEF94A95111AC80B,90D189BF272D7E74F7CF9CB5E3B3BE9D
12/03/1921 07:59,"HKLM\System\CurrentControlSet\Services","dot3svc",enabled,"Services",System-wide,"Wired AutoConfig: The Wired AutoConfig (DOT3SVC) service is responsible for performing IEEE 802.1X authentication on Ethernet interfaces. If your current wired network deployment enforces 802.1X authentication, the DOT3SVC service should be configured to run for establishing Layer 2 connectivity and/or providing access to network resources. Wired networks that do not enforce 802.1X authentication are unaffected by the DOT3SVC service.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dot3svc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",7231A7C8515B00D2708EC68B2A792EBE,35BC10CF9CBD4600F1E9D32A45589D84D5F67345,260D3274E34CD6C0A975DC44BB4452233BCC8F81,721E741606F00357CF31753930A98B0FEF25B3805D8E7A24A6C1FFF4AAE0685F,0A0787FE435520AE6087B195A36FF0008AF3B71FFA907CC3047C722442A1DC40,41CF683CB07EC79B08AF780EC2F8B856
31/01/2014 01:43,"HKLM\System\CurrentControlSet\Services","DPS",enabled,"Services",System-wide,"Diagnostic Policy Service: The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dps.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p",449075E8889DE1D57714B8177457D533,504EC5417961595D0D18D64D51B45CB018D21DA5,9DC47C6F8CD3F4FC525366EE9F97FAA26B0869EE,A7B6BAABBBE4F3B3DB44F899665F11B0ABB9052E60E0BBE95A2DEEFF82FF7A37,17E9941BD5B949951270B46C428D72570A54EF219063FB746AC6E5018C2D74E2,478392F9D86B8EB13F0DA838592A21BA
13/07/1965 23:42,"HKLM\System\CurrentControlSet\Services","DsmSvc",enabled,"Services",System-wide,"Device Setup Manager: Enables the detection, download and installation of device-related software. If this service is disabled, devices may be configured with outdated software, and may not work correctly.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\devicesetupmanager.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k netsvcs -p",B440713B9913F70952CD75B776B95E29,2A2C489502EB105C50A710DA5D5C0BF85EA20E21,76299C1D459125F6AA748101556549AE2E7202F7,CF545CB0F4311A8DD736824FD59B2EA2745E3C62D8C9B29DF808D7B80C7DB8FD,9F3CAD7435675599F456F047BAA0D36004EC25A9237488BC9F6B772CCA473534,324D3073D8F6B1301C9B5ABE1273A985
